what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318871633766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871642907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871645290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871647516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871648867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871652693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871652771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871657788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318871663297
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318871688105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318871690605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318871695226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318871719833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318871724263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318872361430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318885678975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318885709486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318885734950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318885736114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886439124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318886457752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318886458838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318886471873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318886472279
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318886476048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318886477827
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318886485637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318886486669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318886487157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318886488426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886493626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886495589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886512245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886536269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318886558773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318886560614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886570425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886577207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318886593364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318886594846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318886599603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886623838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886638198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886645331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886647236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318886665982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886670874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886685712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318886692963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318886695446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318886696983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318886709591
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318886715279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886726466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886727379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318886742085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318886743941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886755131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886756794
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.navigate.open.type",1318886756794
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.refactor.quickMenu",1318886758507
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318886760010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886784379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886790918
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318886800536
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318886824756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318886830999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318886831681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886855252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886863286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886873771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886878371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318886879851
