what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888208847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888209458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318888209490
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888212260
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888212327
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318888217465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888220079
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318888237964
opened,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1318888240493
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1318888240623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888247207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888250779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888253960
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888255305
closed,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1318888255306
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318888257833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888260420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888314130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888321135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888331454
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888331916
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888331991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318888332588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888333254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888333504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888334772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888334882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888336263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888337367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888337437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888339241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888341534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1318888341541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888345259
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1318888355293
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1318888355303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888355503
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318888355513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888358655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888365460
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318888365460
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888367588
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318888370548
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888370748
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888370846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888380156
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888380897
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888383814
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888385176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888387032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888389187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888390459
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888390928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888392590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888395142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888406815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888407790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888423104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888429709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888432617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888432877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888435429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888438614
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888439197
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888442173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888444527
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888444974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888447216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888449627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888450534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888451051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888452576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318888464312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888465839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888468959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888472716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888473238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888475399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888477259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318888486543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888489654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888491124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888505959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888515221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888515321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888519214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888520668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1318888540249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888545894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888594344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888597278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888619822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888690805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888691684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888705558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888707463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888709090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888721910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888722002
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888725177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888731387
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888732333
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888732333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888733260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888740999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888741958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888743064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888752978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888764607
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1318888764708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888784758
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888788731
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888791416
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888807828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318888809437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888810066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318888811265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888818454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888818543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318888819693
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888867903
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318888867903
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318888871746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888951624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888952606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318888953007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318889054328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318889085432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318889817703
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318889818573
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318889823113
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318889828646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318889862357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890142504
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318890144551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890147152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890153421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890158268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890168922
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890169343
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890169427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318890170489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890177440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890183282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318890191324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890191569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890196199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318890196279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890198223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890207162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318890207228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890208211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890212924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1318890212959
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890225893
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890226543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318890228963
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890229582
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890230980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890232076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890241227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890241273
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890245223
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890246128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890258697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890358458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890427112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890427205
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890434457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318890437577
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890438288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318890441059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318890442808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318890445633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318890456203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890457792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890461939
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890516326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318890521050
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890521496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318890522349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890526257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890528097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890537281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890560163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890618944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890633830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890642664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890709974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890711873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890712913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890714167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890717418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890752885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890890322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890892883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890894330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890894874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318890895708
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890896853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318890900181
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890900883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318890902905
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890938058
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318890940732
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318890959185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318890968475
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891008360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891163874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318891225758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318891226495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1318891259870
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318891262908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318891271522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318891272487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318891339910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891354988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891372054
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1318891372157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318891373319
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318891374925
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318891374925
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318891376024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891378961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891646653
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1318891647089
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318891648672
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318891651226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891654604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891675050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891676633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891679476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318891679816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318893169615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318893176197
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318893842070
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318893842502
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318893842595
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1318893845541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318893845859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318893846733
